Timestamp,Filetype,City,District,KPIType,KPI Name,Result
23.11.2020 19:29,requests,Essen,Bergeborbeck,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Bergeborbeck,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Bergeborbeck,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Bergerhausen,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Bergerhausen,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Bergerhausen,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Bergerhausen,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Bergerhausen,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Borbeck,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Borbeck,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Borbeck,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Borbeck,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Borbeck,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Bredeney,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Bredeney,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Bredeney,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Bredeney,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Bredeney,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Burgaltendorf,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Burgaltendorf,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Burgaltendorf,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Burgaltendorf,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Burgaltendorf,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Byfang,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Byfang,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Byfang,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Byfang,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Byfang,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Dellwig,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Dellwig,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Dellwig,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Dellwig,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Dellwig,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Fischlaken,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Fischlaken,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Fischlaken,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Fischlaken,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Fischlaken,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Freisenbruch,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Freisenbruch,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Freisenbruch,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Freisenbruch,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Freisenbruch,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Frillendorf,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Frillendorf,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Frillendorf,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Frillendorf,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Frillendorf,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Frintrop,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Frintrop,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Frintrop,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Frintrop,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Frintrop,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Fulerum,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Fulerum,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Fulerum,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Fulerum,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Fulerum,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Haarzopf,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Haarzopf,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Haarzopf,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Haarzopf,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Haarzopf,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Heidhausen,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Heidhausen,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Heidhausen,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Heidhausen,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Heidhausen,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Heisingen,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Heisingen,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Heisingen,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Heisingen,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Heisingen,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Horst,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Horst,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Horst,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Horst,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Horst,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Huttrop,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Huttrop,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Huttrop,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Huttrop,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Huttrop,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Innenstadt,KPI 1,Average price,342.85714285714283
